prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_naics_code,prime_award_naics_description,subaward_type,subaward_report_year,subaward_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount
CONT_AWD_HHSI245201001782G_7527_V797P3492K_3600,HHSI245201001782G,V797P3492K,85956.01,2010-07-15,2010,075,Department of Health and Human Services (HHS),7527,INDIAN HEALTH SERVICE,75H710,DEPT OF HHS/INDIAN HEALTH SERVICE,075,Department of Health and Human Services (HHS),7527,INDIAN HEALTH SERVICE,75H710,DEPT OF HHS/INDIAN HEALTH SERVICE,,,961027315,CARDINAL HEALTH 200 INCORPORATED THE MEDICAL PRODUCTS AND SERVICES GROUP OF CAR,CARDINAL HEALTH 200 INCORPORATED THE MEDICAL PRODUCTS AND SE,097537435,"CARDINAL HEALTH, INC.",USA,UNITED STATES,1430 WAUKEGAN ROAD,MC GAW PARK,IL,,600856787,08,,"Contracts and Grants,For-Profit Organization,Limited Liability Company",GALLUP,NM,,873053090,03,USA,UNITED STATES,TAS::75 0390::TAS M40729 ACCOUNT  10000976 CARDINAL MEDICAL PRODUCTS 961027315,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,sub-contract,2013,7,101228,707.95,2010-07-16,2010,058614483,TYCO HEALTHCARE GROUP LP,COVIDIEN,985033032,COVIDIEN PUBLIC LIMITED COMPANY,USA,UNITED STATES,15 HAMPSHIRE ST,MANSFIELD,MA,,020481113,04,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,MANSFIELD,MA,,020481113,04,USA,UNITED STATES,medical/surgical equipment or supplies,,,,,,,,,,
CONT_AWD_0001_9700_W912WJ14D0002_9700,0001,W912WJ14D0002,2041514.13,2014-02-14,2014,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W912WJ,W2SD ENDIST NEW ENGLAND,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68Q000,REGION 1 (FUNDING OFFICE),,,965616811,"JACOBS FIELD SERVICES NORTH AMERICA, INC.",,074103508,JACOBS ENGINEERING GROUP INC.,USA,UNITED STATES,125 BROADWAY AVE,OAK RIDGE,TN,,378305436,03,,,New Bedford,MA,,027401051,09,USA,UNITED STATES,"EXECUTION PLAN, TECHNICAL SUPPORT,",562910,REMEDIATION SERVICES,sub-contract,2016,9,35BG1001P150305005,117704.72,2016-08-03,2016,178678863,"MADISON SECURITY GROUP, INC.",,178678863,"MADISON SECURITY GROUP, INC.",USA,UNITED STATES,31 KIRK ST,LOWELL,MA,,018521709,05,,"Contracts and Grants,For-Profit Organization,S Corporation,Woman-Owned Business",,New Bedford ,MA,,027462448,04,USA,UNITED STATES,Security Services,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,,770304009,09,,,Houston,TX,,772301402,09,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,2,00004885,12876.94,2017-01-09,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",Dfci Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,,021155418,08,,"Contracts and Grants,Hospital,Nonprofit Organization",,Boston,MA,,022155450,08,USA,UNITED STATES,Clinical trail for women with Mammographically Dense Breast,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,,770304009,09,,,Houston,TX,,772301402,09,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,2,00002485,6712.00,2016-11-04,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",Dfci Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,,021155418,08,,"Contracts and Grants,Hospital,Nonprofit Organization",,Boston,MA,,022155450,08,USA,UNITED STATES,"subcontractor shall supply all the necessary personnel, equipment, and materials to accomplish the research tasks",,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,,770304009,09,,,Houston,TX,,772301402,09,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,2,00004890,65976.00,2017-01-10,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",Dfci Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,,021155418,08,,"Contracts and Grants,Hospital,Nonprofit Organization",,Boston,MA,,022155450,08,USA,UNITED STATES,Clinic study on women with Mammographically Dense Breast,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,,770304009,09,,,Houston,TX,,772301402,09,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,2,00003833,14272.00,2016-10-21,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",Dfci Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,,021155418,08,,"Contracts and Grants,Hospital,Nonprofit Organization",,Boston,MD,,022155450,08,USA,UNITED STATES,"Conduct the work performed here under as an independent contrator with institutional policy, applicable laws and regulations and the Protocol  as described in the agreement",,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,,770304009,09,,,Houston,TX,,772301402,09,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,2,00915380,149950.00,2016-01-20,2016,047006379,"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",HARVARD MEDICAL SCHOOL,001963263,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,USA,UNITED STATES,25 SHATTUCK ST,BOSTON,MA,,021156027,07,,"Contracts and Grants,Educational Institution,Nonprofit Organization,Private University or College",,boston,MA,,021155727,08,USA,UNITED STATES,Investigate the role of immune responses in dictating the biology of BRAF mutant melanoma and how such knowledge can be exploited to develop effective combination therapeutic regimen based on synergy between immune-modulator molecules and drugs targeting oncogene BRAF,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,,770304009,09,,,Houston,TX,,772301402,09,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,2,00003829,25140.00,2016-10-21,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",Dfci Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,,021155418,08,,"Contracts and Grants,Hospital,Nonprofit Organization",,Boston,MD,,022155450,08,USA,UNITED STATES,"the subcontractor shall supply all the necessary personnel , equipment and materials to accomplish the research tasks set forth as part of the scope pf work in the prime contract.",,,,,,,,,,
CONT_AWD_HHSM500T0004_7530_HHSM500201400037I_7530,HHSM500T0004,HHSM500201400037I,3924495.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,075-X-0511-000,075-0511,004868105,RESEARCH TRIANGLE INSTITUTE,R T I INTERNATIONAL,004868105,RESEARCH TRIANGLE INSTITUTE,USA,UNITED STATES,3040 CORNWALLIS RD,RESEARCH TRIANGLE PARK,NC,,277090155,04,,,Research Triangle Park,MD,,212441811,07,USA,UNITED STATES,IGF::OT::IGF IMPLEMENTATION SUPPORT FOR THE INDEPENDENCE AT HOME DEMONSTRATION PROGRAM,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,sub-contract,2018,3,1-312-0214448 Mod 4,112000.00,2018-03-14,2018,034889009,"Trident Analytics, Inc.",,,,USA,UNITED STATES,486 HIGHVIEW AVE,Somerset,MA,,027263838,03,,,,Somerset,MA,,027263838,03,USA,UNITED STATES,Subcontract 1-312-0214448 Mod 4,,,,,,,,,,
CONT_AWD_EPC15022_6800_-NONE-_-NONE-,EPC15022,,85151383.00,2015-08-27,2015,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68HERC,CINCINNATI ACQUISITION DIV (CAD),068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68J000,OFFICE FOR WATER (OW) (FUNDING),068-2016/2017-0107-000;068-2016/2017-0108-000;068-2017/2018-0107-000;068-2017/2018-0108-000;068-2018/2019-0107-000;068-2018/2019-0108-000;068-2019/2020-0107-000;068-2019/2020-0108-000;068-X-0103-000,068-0103;068-0107;068-0108,101163731,"CADMUS GROUP, INC., THE","CADMUS GROUP, INC., THE",101163731,"CADMUS GROUP LLC, THE",USA,UNITED STATES,100 5TH AVE STE 100,WALTHAM,MA,Massachusetts,024518703,05,,,Waltham,MA,Massachusetts,024518727,05,USA,UNITED STATES,IGF::CL::IGF IMPLEMENTATION OF THE PUBLIC WATER SYSTEMS SUPERVISION (PWSS) AND UNDERGROUND INJECTION CONTROL (UIC) PROGRAMS,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2018,12,022-NB-1 TO 309 CO 1,47924.00,2018-11-26,2019,807942800,THE NORTHBRIDGE GROUP INC,NORTHBRIDGE ENVMTL MGT CONS,807942800,THE NORTHBRIDGE GROUP INC,USA,UNITED STATES,319 LITTLETON RD STE 208,WESTFORD,MA,Massachusetts,018864100,05,,For-Profit Organization,,Westford,MA,Massachusetts,018864100,05,USA,UNITED STATES,DWNIMS & PR Support,,,,,,,,,,
CONT_AWD_HHSM500201200189G_7530_GS35F0674T_4730,HHSM500201200189G,GS35F0674T,99698860.00,2012-09-27,2012,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075-2017/2022-0511-000;075-X-0511-000;075-X-0522-000,075-0511;075-0522,807899653,NATIONAL GOVERNMENT SERVICES INCORPORATED,,037955940,"WELLPOINT, INC.",USA,UNITED STATES,8115 KNUE RD,INDIANAPOLIS,IN,,462501936,05,,"Contracts and Grants,For-Profit Organization",Indianapolis,IN,,462501936,05,USA,UNITED STATES,IGF::OT::IGF,541519,OTHER COMPUTER RELATED SERVICES,sub-contract,2014,7,17535,87000.00,2014-05-14,2014,145375908,"BEACON HILL STAFFING GROUP, LLC",BEACON HILL TECHNOLOGIES,145375908,"BEACON HILL STAFFING GROUP, LLC",USA,UNITED STATES,152 BOWDOIN ST,BOSTON,MA,,021082702,09,,"Contracts and Grants,For-Profit Organization,Limited Liability Company",,Indianapolis,IN,,462501936,07,USA,UNITED STATES,Business Info Developer Services,,,,,,,,,,
CONT_AWD_NSFDACS1219442_4900_-NONE-_-NONE-,NSFDACS1219442,,1882295283.00,2011-12-23,2012,049,National Science Foundation (NSF),4900,NATIONAL SCIENCE FOUNDATION,DACS,DIVISION OF ACQUISITION & COOPERATIVE SUPPORT,049,National Science Foundation (NSF),4900,NATIONAL SCIENCE FOUNDATION,AIL,ANTARCTIC INFRASTRUCTURE & LOGISTICS DIVISION,049-2017/2018-0100-000;049-2018/2019-0100-000;049-X-0100-000;049-X-0551-000,049-0100;049-0551,147286186,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,"700 N FREDERICK AVE, LOCATION A",GAITHERSBURG,MD,,208793328,06,,"Contracts and Grants,For-Profit Organization",GAITHERSBURG,00,,20879,,AQ,,SCIENCE OPERATION AND MAINTENANCE SUPPORT FOR THE UNITED STATES ANTARCTIC PROGRAM,561210,FACILITIES SUPPORT SERVICES,sub-contract,2015,9,4102147222,45940.00,2015-09-01,2015,055363428,ZOLL MEDICAL CORPORATION,,690535364,ASAHI KASEI CORPORATION,USA,UNITED STATES,269 MILL RD,CHELMSFORD,MA,,018244105,05,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",700 N FREDERICK AVE,CHELMSFORD,MA,,018244105,05,USA,UNITED STATES," 301-2421312-01 - DEFIBRILLATOR, ZOLL PRO",,,,,,,,,,
CONT_AWD_HHSA29032006T_7528_HHSA290200900023I_7528,HHSA29032006T,HHSA290200900023I,286513.00,2010-07-20,2010,075,Department of Health and Human Services (HHS),7528,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,00290,"PHS AHRQ, HHS, ROCKVILLE, MD",075,Department of Health and Human Services (HHS),7528,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,00290,"PHS AHRQ, HHS, ROCKVILLE, MD",,,049508120,"WESTAT, INC.",,049508120,"WESTAT, INC.",USA,UNITED STATES,1650 RESEARCH BLVD RM RE164,ROCKVILLE,MD,,208503195,08,,"Contracts and Grants,For-Profit Organization",Rockville,MD,,208503129,08,USA,UNITED STATES,TAS::75 1700::TAS PATIENT-CENTERED MEDICAL HOME (PCMH) INFORMATION MODEL - NRC - D2,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2016,3,8704.04-S-002,866600.00,2010-03-31,2010,859038937,INSTITUTE FOR HEALTHCARE IMPROVEMENT,,363459905,INSTITUTE FOR HEALTHCARE IMPROVEMENT,USA,UNITED STATES,20 UNIVERSITY RD STE 7,CAMBRIDGE,MA,,021385815,08,,"Contracts and Grants,Nonprofit Organization",,CAMBRIDGE,MA,,021385815,08,USA,UNITED STATES,"IHI will assist and collaborate with Westat as a member of the project team in its contract with AHRQ and the Office of the National Coordinator (ONC) to plan, implement, maintain, and evaluate the KSN for the Health Information Technology Research Center (HITRC.)  Under Tasks 2 and 3 the team will be developing the requirements of the KSN and building Communities of Practice (CoPs) for the HITRC and specifically for the Regional Extension Centers.   The team will leverage IHI s experiences and tools/materials from design, training, and support of both its learning networks and its large communities of practices supporting hospitals.Task 2   Planning and Design of KSN
 IHI s role:  
   Assist Westat in selecting the initial three CoP domains (unless already determined by AHRQ/ONC)
   Assist Westat in designing the  model  and general operating procedures for the CoPs
   Based on IHI s pre-existing material, contribute prototype training materials that can be used to support the facilitation of the CoPs (e.g., CoP facilitation, role of the  champion,  etc.)   these materials would be adapted to facilitate the REC demonstrations
   Assist in conducting rapid design meetings in support of KSN design and provide feedback on the final KSN plans 
   Support Westat in the design and testing of methods to engage participants in CoPs to create vibrant learning communities (including development of surveys and meeting discussion guides as appropriate)
   Assist Westat in determining REC capabilities/needs, as well as the level of REC staff motivation for cross-REC learning and sharing
   Assist Westat in the development of the REC demonstration and supporting materials
 
 
 
 
 
 
 General Performance Expectations:  
 
 Prepare and provide technical, management, price, and schedule data and materials, and otherwise participate in and support the prime contract proposal activities as assigned. 
 
 Prepare and deliver a timely, responsive, and reasonable proposal in response to the Prime Contractor s reasonable requirements and the RFP. The Subcontractor s proposal shall be compliant with Client flowdown requirements.
 
 Provide an agreed upon number of competent personnel at the Prime Contractor s facility or at the Subcontractor s facility to assist in the effective and timely integration of data and material into the prime contract proposal.
 
 Participate in periodic proposal technical and management reviews and presentations as well as in the marketing and public relations aspects of the Program as requested by the Prime Contractor.
 
 Assist the Prime Contractor as requested in the development of a definitive subcontract statement of work for the proposed subcontract responsibilities and scope of work set forth in Attachment 1.
 
 
 Task 3: Implementation
 IHI s Role:  
   In Year 1, have one IHI representative attend select regional REC meetings (up to four), as directed by Westat
 o At select REC meetings (up to four), support the team in CoP pre-recruiting activities by assessing domain interest and determining ways to reduce the perceived burden of CoP participation 
 o At select REC meetings (up to four), demonstrate the KSN and CoP model(s)Assist in the development of the  spread  plan to expand the CoPs 
   Assist in developing the feedback system to continually improve the functioning and value of the CoPs for the participants
   Take the lead on the implementation of new CoPs and manage them over the course of the contract
 o Up to 8 new CoPs in Year 2, based on discussions between Westat and IHI
 o Up to 12 new CoPs in Year 3, based on discussions between Westat and IHI
 o Up to 5 new CoPs in Year 4, based on discussions between Westat and IHI
 o As part of this work, identify topics of interest, support development of tools within the KSN, identify champions, complete content integration (as needed), facilitate monthly CoP conference calls, provide access to expert resources and a bridge to technical assistance
 ",,,,,,,,,,
CONT_AWD_HHSA29032006T_7528_HHSA290200900023I_7528,HHSA29032006T,HHSA290200900023I,286513.00,2010-07-20,2010,075,Department of Health and Human Services (HHS),7528,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,00290,"PHS AHRQ, HHS, ROCKVILLE, MD",075,Department of Health and Human Services (HHS),7528,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,00290,"PHS AHRQ, HHS, ROCKVILLE, MD",,,049508120,"WESTAT, INC.",,049508120,"WESTAT, INC.",USA,UNITED STATES,1650 RESEARCH BLVD RM RE164,ROCKVILLE,MD,,208503195,08,,"Contracts and Grants,For-Profit Organization",Rockville,MD,,208503129,08,USA,UNITED STATES,TAS::75 1700::TAS PATIENT-CENTERED MEDICAL HOME (PCMH) INFORMATION MODEL - NRC - D2,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2016,3,8704.04-S-001,235665.00,2010-03-31,2010,968244228,"EARLEY & ASSOCIATES, INC.",,,,USA,UNITED STATES,66 HARVARD RD,STOW,MA,,017751027,05,,"Contracts and Grants,For-Profit Organization,S Corporation",,NEEDHAM,MA,,024941226,09,USA,UNITED STATES,"On an as-needed basis, the subcontractor shall participate in scheduled conference calls with Westat and AHRQ to report on the taxonomy s progress and any issues that arise. 
 On an as-needed basis, travel to Rockville, MD for in person meetings with Westat.
 
 Prepare and provide technical, management, price, and schedule data and materials, and otherwise participate in and support the prime contract proposal activities as assigned. 
 
 Prepare and deliver a timely, responsive, and reasonable proposal in response to the Prime Contractor s reasonable requirements and the RFP. The Subcontractor s proposal shall be compliant with Client flowdown requirements.
 
 Provide an agreed upon number of competent personnel at the Prime Contractor s facility or at the Subcontractor s facility to assist in the effective and timely integration of data and material into the prime contract proposal.
 
 Participate in periodic proposal technical and management reviews and presentations as well as in the marketing and public relations aspects of the Program as requested by the Prime Contractor.
 
 Assist the Prime Contractor as requested in the development of a definitive subcontract statement of work for the proposed subcontract responsibilities and scope of work set forth in Attachment A attached hereto.
 ",,,,,,,,,,
